ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory,Absolute_Url,DiscountPercentage
4621,325,335.0,220.0,https://www.bigbasket.com/media/uploads/p/l/40087196_5-happilo-premium-natural-whole-cashews.jpg,200.0,8,279,https://www.bigbasket.com/pd/40087196/happilo-premium-natural-whole-cashews-200-g/,34.32835820895522
1072,325,670.0,406.5,https://www.bigbasket.com/media/uploads/p/l/1204214_2-happilo-cashews-whole-100-natural-premium.jpg,2.0,8,279,https://www.bigbasket.com/pd/1204214/happilo-cashews-whole-100-natural-premium-2x200-g/,39.32835820895522
3760,743,90.0,65.0,https://www.bigbasket.com/media/uploads/p/l/40196816_4-tasties-nacho-chips-jalapeno.jpg,150.0,8,225,https://www.bigbasket.com/pd/40196816/tasties-nacho-chips-jalapeno-150-g/,27.77777777777778
3760,743,80.0,58.67,https://www.bigbasket.com/media/uploads/p/l/1212648_2-tasties-nacho-chips-jalapeno.jpg,2.0,8,225,https://www.bigbasket.com/pd/1212648/tasties-nacho-chips-jalapeno-2x60-g/,26.6625
3760,743,180.0,125.0,https://www.bigbasket.com/media/uploads/p/l/1212652_1-tasties-nacho-chips-jalapeno.jpg,2.0,8,225,https://www.bigbasket.com/pd/1212652/tasties-nacho-chips-jalapeno-2x150-g/,30.555555555555557
3760,743,40.0,32.0,https://www.bigbasket.com/media/uploads/p/l/40196815_2-tasties-nacho-chips-jalapeno.jpg,60.0,8,225,https://www.bigbasket.com/pd/40196815/tasties-nacho-chips-jalapeno-60-g/,20.0
1051,235,360.0,261.9,https://www.bigbasket.com/media/uploads/p/l/1214633_1-eveready-carbon-zinc-battery-red-hd-aaa-1012.jpg,2.0,9,32,https://www.bigbasket.com/pd/1214633/eveready-carbon-zinc-battery-red-hd-aaa-1012-2-x-10-pcs/,27.250000000000007
41,235,180.0,135.0,https://www.bigbasket.com/media/uploads/p/l/40128535_3-eveready-carbon-zinc-battery-red-hd-aaa-1012.jpg,10.0,9,32,https://www.bigbasket.com/pd/40128535/eveready-carbon-zinc-battery-red-hd-aaa-1012-10-pcs/,25.0
1561,55,100.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40000625_11-bb-royal-corianderdhania-seeds.jpg,200.0,6,331,https://www.bigbasket.com/pd/40000625/bb-royal-corianderdhania-seeds-200-g/,40.0
1561,55,50.0,30.0,https://www.bigbasket.com/media/uploads/p/l/30000306_11-bb-royal-corianderdhania-seeds.jpg,100.0,6,331,https://www.bigbasket.com/pd/30000306/bb-royal-corianderdhania-seeds-100-g/,40.0
1560,55,25.0,16.0,https://www.bigbasket.com/media/uploads/p/l/40058661_8-bb-royal-coriander-dhania-seeds.jpg,50.0,6,331,https://www.bigbasket.com/pd/40058661/bb-royal-coriander-dhania-seeds-50-g/,36.0
1561,55,250.0,148.0,https://www.bigbasket.com/media/uploads/p/l/40018894_9-bb-royal-corianderdhania-seeds.jpg,500.0,6,331,https://www.bigbasket.com/pd/40018894/bb-royal-corianderdhania-seeds-500-g/,40.8
1261,274,11.56,7.5,https://www.bigbasket.com/media/uploads/p/l/10000081_19-fresho-chilli-green-long-medium.jpg,100.0,7,198,https://www.bigbasket.com/pd/10000081/fresho-chilli-green-long-medium-100-g/,35.12110726643599
1261,274,28.9,18.0,https://www.bigbasket.com/media/uploads/p/l/10000082_19-fresho-chilli-green-long-medium.jpg,250.0,7,198,https://www.bigbasket.com/pd/10000082/fresho-chilli-green-long-medium-250-g/,37.71626297577854
1261,274,57.79,36.0,https://www.bigbasket.com/media/uploads/p/l/10000083_17-fresho-chilli-green-long-medium.jpg,500.0,7,198,https://www.bigbasket.com/pd/10000083/fresho-chilli-green-long-medium-500-g/,37.705485378093094
1261,274,115.58,71.5,https://www.bigbasket.com/media/uploads/p/l/10000333_14-fresho-chilli-green-long-medium.jpg,1.0,7,198,https://www.bigbasket.com/pd/10000333/fresho-chilli-green-long-medium-1-kg/,38.13808617407856
856,536,99.0,84.0,https://www.bigbasket.com/media/uploads/p/l/40102048_4-nivea-body-lotion-for-very-dry-skin-nourishing-body-milk-with-2x-almond-oil-for-men-women.jpg,120.0,2,37,https://www.bigbasket.com/pd/40102048/nivea-body-lotion-for-very-dry-skin-nourishing-body-milk-with-2x-almond-oil-for-men-women-120-ml/,15.151515151515152
854,536,1197.0,796.0,https://www.bigbasket.com/media/uploads/p/l/1212185_2-nivea-body-lotion-nourishing-body-milk-for-very-dry-skin.jpg,3.0,2,37,https://www.bigbasket.com/pd/1212185/nivea-body-lotion-nourishing-body-milk-for-very-dry-skin-3x400-ml/,33.50041771094403
857,536,399.0,279.3,https://www.bigbasket.com/media/uploads/p/l/210060_7-nivea-body-lotion-for-very-dry-skin-nourishing-body-milk-with-2x-almond-oil-for-men-women.jpg,400.0,2,37,https://www.bigbasket.com/pd/210060/nivea-body-lotion-for-very-dry-skin-nourishing-body-milk-with-2x-almond-oil-for-men-women-400-ml/,30.0
3024,739,180.0,164.0,https://www.bigbasket.com/media/uploads/p/l/40002096_14-tresele-keratin-smooth-shampoo.jpg,180.0,2,290,https://www.bigbasket.com/pd/40002096/tresemme-keratin-smooth-shampoo-180-ml/,8.88888888888889
3024,739,75.0,75.0,https://www.bigbasket.com/media/uploads/p/l/40019016_8-tresele-keratin-smooth-shampoo.jpg,80.0,2,290,https://www.bigbasket.com/pd/40019016/tresemme-keratin-smooth-shampoo-80-ml-bottle/,0.0
3024,739,1035.0,649.0,https://www.bigbasket.com/media/uploads/p/l/40158272_4-tresele-keratin-smooth-shampoo.jpg,1.0,2,290,https://www.bigbasket.com/pd/40158272/tresemme-keratin-smooth-shampoo-1-l/,37.29468599033817
3024,739,335.0,285.0,https://www.bigbasket.com/media/uploads/p/l/40131429_3-tresele-keratin-smooth-shampoo.jpg,340.0,2,290,https://www.bigbasket.com/pd/40131429/tresemme-keratin-smooth-shampoo-340-ml/,14.925373134328357
3025,739,670.0,496.0,https://www.bigbasket.com/media/uploads/p/l/40002097_13-tresele-keratin-smooth-shampoo.jpg,580.0,2,290,https://www.bigbasket.com/pd/40002097/tresemme-keratin-smooth-shampoo-580-ml/,25.970149253731346
4102,55,450.0,254.0,https://www.bigbasket.com/media/uploads/p/l/1208914_1-bb-royal-organic-cardamomelachi-green.jpg,2.0,6,241,https://www.bigbasket.com/pd/1208914/bb-royal-organic-cardamomelachi-green-2x50-g/,43.55555555555555
1053,55,225.0,127.0,https://www.bigbasket.com/media/uploads/p/l/40072499_13-bb-royal-organic-cardamomelachi-green.jpg,50.0,6,241,https://www.bigbasket.com/pd/40072499/bb-royal-organic-cardamomelachi-green-50-g/,43.55555555555555
4101,55,449.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40203900_1-bb-royal-organic-cardamom-green.jpg,100.0,6,241,https://www.bigbasket.com/pd/40203900/bb-royal-organic-cardamom-green-100-g/,44.543429844098
4101,55,130.0,53.0,https://www.bigbasket.com/media/uploads/p/l/40093899_7-bb-royal-organic-cardamomelachi-green.jpg,20.0,6,241,https://www.bigbasket.com/pd/40093899/bb-royal-organic-cardamomelachi-green-20-g/,59.23076923076923
1616,274,15.71,5.5,https://www.bigbasket.com/media/uploads/p/l/10000104_17-fresho-curry-leaves.jpg,100.0,7,178,https://www.bigbasket.com/pd/10000104/fresho-curry-leaves-100-g/,64.99045194143858
1616,274,39.29,13.0,https://www.bigbasket.com/media/uploads/p/l/10000105_16-fresho-curry-leaves.jpg,250.0,7,178,https://www.bigbasket.com/pd/10000105/fresho-curry-leaves-250-g/,66.91270043268007
1616,274,157.14,51.0,https://www.bigbasket.com/media/uploads/p/l/10000327_13-fresho-curry-leaves.jpg,1.0,7,178,https://www.bigbasket.com/pd/10000327/fresho-curry-leaves-1-kg/,67.54486445208094
795,274,79.22,47.0,https://www.bigbasket.com/media/uploads/p/l/10000048_21-fresho-bitter-gourd.jpg,1.0,7,149,https://www.bigbasket.com/pd/10000048/fresho-bitter-gourd-1-kg/,40.67154758899268
795,274,39.61,23.5,https://www.bigbasket.com/media/uploads/p/l/10000049_20-fresho-bitter-gourd.jpg,500.0,7,149,https://www.bigbasket.com/pd/10000049/fresho-bitter-gourd-500-g/,40.67154758899268
5427,536,1197.0,796.0,https://www.bigbasket.com/media/uploads/p/l/1212184_2-nivea-soft-light-moisturising-cream.jpg,3.0,2,37,https://www.bigbasket.com/pd/1212184/nivea-soft-light-moisturising-cream-3x300-ml/,33.50041771094403
5412,536,90.0,75.0,https://www.bigbasket.com/media/uploads/p/l/263114_5-nivea-soft-light-moisturising-cream.jpg,50.0,2,122,https://www.bigbasket.com/pd/263114/nivea-soft-light-moisturising-cream-50-ml/,16.666666666666664
5412,536,399.0,279.3,https://www.bigbasket.com/media/uploads/p/l/314931_6-nivea-soft-light-moisturiser-for-face-hand-body-non-sticky-cream-with-vitamin-e-jojoba-oil.jpg,300.0,2,122,https://www.bigbasket.com/pd/314931/nivea-soft-light-moisturiser-for-face-hand-body-non-sticky-cream-with-vitamin-e-jojoba-oil-300-ml/,30.0
5413,536,310.0,217.0,https://www.bigbasket.com/media/uploads/p/l/255207_6-nivea-soft-light-moisturiser-for-face-hand-body-non-sticky-cream-with-vitamin-e-jojoba-oil.jpg,200.0,2,122,https://www.bigbasket.com/pd/255207/nivea-soft-light-moisturiser-for-face-hand-body-non-sticky-cream-with-vitamin-e-jojoba-oil-200-ml/,30.0
5412,536,185.0,148.0,https://www.bigbasket.com/media/uploads/p/l/258583_5-nivea-soft-light-moisturiser-for-face-hand-body-non-sticky-cream-with-vitamin-e-jojoba-oil.jpg,100.0,2,122,https://www.bigbasket.com/pd/258583/nivea-soft-light-moisturiser-for-face-hand-body-non-sticky-cream-with-vitamin-e-jojoba-oil-100-ml/,20.0
3556,274,13.51,6.5,https://www.bigbasket.com/media/uploads/p/l/10000137_19-fresho-mint-leaves-cleaned-without-roots.jpg,100.0,7,197,https://www.bigbasket.com/pd/10000137/fresho-mint-leaves-cleaned-without-roots-100-g/,51.88749074759438
3556,274,135.06,61.5,https://www.bigbasket.com/media/uploads/p/l/10000329_15-fresho-mint-leaves-cleaned-without-roots.jpg,1.0,7,197,https://www.bigbasket.com/pd/10000329/fresho-mint-leaves-cleaned-without-roots-1-kg/,54.46468236339405
806,54,280.0,188.0,https://www.bigbasket.com/media/uploads/p/l/40073432_7-bb-popular-black-pepperkali-mirch.jpg,200.0,6,331,https://www.bigbasket.com/pd/40073432/bb-popular-black-pepperkali-mirch-200-g-pouch/,32.857142857142854
806,54,70.0,48.0,https://www.bigbasket.com/media/uploads/p/l/40073430_8-bb-popular-black-pepperkali-mirch.jpg,50.0,6,331,https://www.bigbasket.com/pd/40073430/bb-popular-black-pepperkali-mirch-50-g/,31.428571428571427
806,54,140.0,95.0,https://www.bigbasket.com/media/uploads/p/l/40073431_10-bb-popular-black-pepperkali-mirch.jpg,100.0,6,331,https://www.bigbasket.com/pd/40073431/bb-popular-black-pepperkali-mirch-100-g-pouch/,32.142857142857146
963,274,71.43,39.0,https://www.bigbasket.com/media/uploads/p/l/10000058_20-fresho-brinjal-varikatri.jpg,1.0,7,34,https://www.bigbasket.com/pd/10000058/fresho-brinjal-varikatri-1-kg/,45.40109197816044
963,274,17.86,10.0,https://www.bigbasket.com/media/uploads/p/l/10000059_20-fresho-brinjal-varikatri.jpg,250.0,7,34,https://www.bigbasket.com/pd/10000059/fresho-brinjal-varikatri-250-g/,44.00895856662934
963,274,35.71,19.5,https://www.bigbasket.com/media/uploads/p/l/10000060_21-fresho-brinjal-varikatri.jpg,500.0,7,34,https://www.bigbasket.com/pd/10000060/fresho-brinjal-varikatri-500-g/,45.39344721366564
5928,55,80.0,50.0,https://www.bigbasket.com/media/uploads/p/l/40056540_7-bb-royal-tamarindimli-deseeded.jpg,200.0,6,331,https://www.bigbasket.com/pd/40056540/bb-royal-tamarindimli-deseeded-200-g/,37.5
5928,55,400.0,232.0,https://www.bigbasket.com/media/uploads/p/l/20000486_6-bb-royal-deseeded-tamarindimli.jpg,1.0,6,331,https://www.bigbasket.com/pd/20000486/bb-royal-deseeded-tamarindimli-1-kg/,42.0
5928,55,200.0,120.0,https://www.bigbasket.com/media/uploads/p/l/20000487_4-bb-royal-deseeded-tamarindimli.jpg,500.0,6,331,https://www.bigbasket.com/pd/20000487/bb-royal-deseeded-tamarindimli-500-g-pouch/,40.0
4406,55,400.0,225.0,https://www.bigbasket.com/media/uploads/p/l/40128952_4-bb-royal-phool-makhana.jpg,200.0,6,331,https://www.bigbasket.com/pd/40128952/bb-royal-phool-makhana-200-g/,43.75
4406,55,200.0,115.0,https://www.bigbasket.com/media/uploads/p/l/20002590_5-bb-royal-phool-makhana.jpg,100.0,6,331,https://www.bigbasket.com/pd/20002590/bb-royal-phool-makhana-100-g-pouch/,42.5
1800,572,1199.0,821.0,https://www.bigbasket.com/media/uploads/p/l/40131176_8-pampers-diaper-pants-medium.jpg,76.0,0,95,https://www.bigbasket.com/pd/40131176/pampers-diaper-pants-medium-76-pcs/,31.526271893244374
249,572,3149.0,1858.0,https://www.bigbasket.com/media/uploads/p/l/40178128_7-pampers-diaper-pants-medium.jpg,200.0,0,95,https://www.bigbasket.com/pd/40178128/pampers-diaper-pants-medium-200-pcs/,40.99714194982534
250,572,2399.0,1455.5,https://www.bigbasket.com/media/uploads/p/l/40111396_7-pampers-diaper-pants-medium.jpg,152.0,0,95,https://www.bigbasket.com/pd/40111396/pampers-diaper-pants-medium-152-pcs/,39.32888703626511
1800,572,399.0,361.0,https://www.bigbasket.com/media/uploads/p/l/280316_19-pampers-diaper-pants-medium.jpg,26.0,0,95,https://www.bigbasket.com/pd/280316/pampers-diaper-pants-medium-26-pcs/,9.523809523809524
251,572,799.0,609.5,https://www.bigbasket.com/media/uploads/p/l/40131175_9-pampers-diaper-pants-medium.jpg,50.0,0,95,https://www.bigbasket.com/pd/40131175/pampers-diaper-pants-medium-50-pcs/,23.717146433041304
3996,206,170.0,170.0,https://www.bigbasket.com/media/uploads/p/l/266672_8-dove-hair-fall-rescue-shampoo.jpg,180.0,2,290,https://www.bigbasket.com/pd/266672/dove-hair-fall-rescue-shampoo-180-ml/,0.0
3996,206,740.0,524.0,https://www.bigbasket.com/media/uploads/p/l/295801_10-dove-hair-fall-rescue-shampoo.jpg,650.0,2,290,https://www.bigbasket.com/pd/295801/dove-hair-fall-rescue-shampoo-650-ml/,29.18918918918919
3996,206,345.0,281.0,https://www.bigbasket.com/media/uploads/p/l/247115_9-dove-hair-fall-rescue-shampoo.jpg,340.0,2,290,https://www.bigbasket.com/pd/247115/dove-hair-fall-rescue-shampoo-340-ml/,18.55072463768116
2622,206,999.0,607.5,https://www.bigbasket.com/media/uploads/p/l/40141852_5-dove-hair-fall-rescue-shampoo.jpg,1.0,2,290,https://www.bigbasket.com/pd/40141852/dove-hair-fall-rescue-shampoo-1-l/,39.189189189189186
3996,206,72.0,72.0,https://www.bigbasket.com/media/uploads/p/l/266667_6-dove-hair-fall-rescue-shampoo.jpg,80.0,2,290,https://www.bigbasket.com/pd/266667/dove-hair-fall-rescue-shampoo-80-ml/,0.0
31,325,455.0,320.0,https://www.bigbasket.com/media/uploads/p/l/40087194_7-happilo-premium-natural-kashmiri-walnut-kernels.jpg,200.0,8,102,https://www.bigbasket.com/pd/40087194/happilo-premium-natural-kashmiri-walnut-kernels-200-g/,29.67032967032967
4406,54,150.0,95.0,https://www.bigbasket.com/media/uploads/p/l/40133681_5-bb-popular-phool-makhana.jpg,100.0,6,331,https://www.bigbasket.com/pd/40133681/bb-popular-phool-makhana-100-g-pouch/,36.666666666666664
345,274,135.06,82.0,https://www.bigbasket.com/media/uploads/p/l/10000332_14-fresho-amla.jpg,1.0,7,245,https://www.bigbasket.com/pd/10000332/fresho-amla-1-kg/,39.28624315119206
345,274,33.77,20.5,https://www.bigbasket.com/media/uploads/p/l/10000293_14-fresho-amla.jpg,250.0,7,297,https://www.bigbasket.com/pd/10000293/fresho-amla-250-g/,39.29523245484158
345,274,67.53,41.0,https://www.bigbasket.com/media/uploads/p/l/10000294_14-fresho-amla.jpg,500.0,7,245,https://www.bigbasket.com/pd/10000294/fresho-amla-500-g/,39.28624315119206
345,274,13.51,8.5,https://www.bigbasket.com/media/uploads/p/l/40004383_12-fresho-amla.jpg,100.0,7,245,https://www.bigbasket.com/pd/40004383/fresho-amla-100-g/,37.08364174685418
1454,632,400.0,368.0,https://www.bigbasket.com/media/uploads/p/l/1205768_4-raw-pressery-cold-extracted-juice-valencia-orange.jpg,4.0,3,324,https://www.bigbasket.com/pd/1205768/raw-pressery-cold-extracted-juice-valencia-orange-4x250-ml/,8.0
1454,632,200.0,144.0,https://www.bigbasket.com/media/uploads/p/l/1206925_2-raw-pressery-cold-extracted-juice-valencia-orange.jpg,2.0,3,324,https://www.bigbasket.com/pd/1206925/raw-pressery-cold-extracted-juice-valencia-orange-2x250-ml/,28.000000000000004
1454,632,330.0,228.0,https://www.bigbasket.com/media/uploads/p/l/40086192_7-raw-pressery-cold-extracted-juice-valencia-orange.jpg,1.0,3,324,https://www.bigbasket.com/pd/40086192/raw-pressery-cold-extracted-juice-valencia-orange-1-l/,30.909090909090907
1454,632,100.0,92.0,https://www.bigbasket.com/media/uploads/p/l/40065041_5-raw-pressery-cold-extracted-juice-valencia-orange.jpg,250.0,3,324,https://www.bigbasket.com/pd/40065041/raw-pressery-cold-extracted-juice-valencia-orange-250-ml/,8.0
1454,632,660.0,390.0,https://www.bigbasket.com/media/uploads/p/l/1207414_8-raw-pressery-cold-extracted-juice-valencia-orange.jpg,2.0,3,324,https://www.bigbasket.com/pd/1207414/raw-pressery-cold-extracted-juice-valencia-orange-2x1-l/,40.909090909090914
6201,632,300.0,276.0,https://www.bigbasket.com/media/uploads/p/l/1208632_2-raw-pressery-valencia-orange-100-natural-cold-pressed-juice.jpg,3.0,3,324,https://www.bigbasket.com/pd/1208632/raw-pressery-valencia-orange-100-natural-cold-pressed-juice-3x250-ml/,8.0
1454,632,990.0,535.5,https://www.bigbasket.com/media/uploads/p/l/1212124_2-raw-pressery-cold-extracted-juice-valencia-orange.jpg,3.0,3,324,https://www.bigbasket.com/pd/1212124/raw-pressery-cold-extracted-juice-valencia-orange-3x1-l/,45.909090909090914
1450,632,500.0,460.0,https://www.bigbasket.com/media/uploads/p/l/1213853_1-raw-pressery-cold-extracted-juice-basics-valencia-orange.jpg,5.0,3,324,https://www.bigbasket.com/pd/1213853/raw-pressery-cold-extracted-juice-basics-valencia-orange-5x250-ml/,8.0
2760,746,44.0,33.0,https://www.bigbasket.com/media/uploads/p/l/40178083_5-tata-sampann-thick-poha.jpg,500.0,6,263,https://www.bigbasket.com/pd/40178083/tata-sampann-thick-poha-500-g/,25.0
6370,746,88.0,82.0,https://www.bigbasket.com/media/uploads/p/l/40220133_1-tata-sampann-white-thick-poha-high-in-fibre.jpg,1.0,6,263,https://www.bigbasket.com/pd/40220133/tata-sampann-white-thick-poha-high-in-fibre-1-kg-pouch/,6.8181818181818175
4135,55,925.0,619.0,https://www.bigbasket.com/media/uploads/p/l/40127665_11-bb-royal-organic-sona-masoori-raw-rice.jpg,10.0,6,243,https://www.bigbasket.com/pd/40127665/bb-royal-organic-sona-masoori-raw-rice-10-kg/,33.08108108108108
4135,55,95.0,75.0,https://www.bigbasket.com/media/uploads/p/l/40072488_12-bb-royal-organic-sona-masoori-raw-rice.jpg,1.0,6,243,https://www.bigbasket.com/pd/40072488/bb-royal-organic-sona-masoori-raw-rice-1-kg/,21.052631578947366
4135,55,470.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40072489_12-bb-royal-organic-sona-masoori-raw-rice.jpg,5.0,6,243,https://www.bigbasket.com/pd/40072489/bb-royal-organic-sona-masoori-raw-rice-5-kg/,25.744680851063826
4134,55,940.0,698.0,https://www.bigbasket.com/media/uploads/p/l/1209742_1-bb-royal-organic-sona-masoori-raw-rice.jpg,2.0,6,243,https://www.bigbasket.com/pd/1209742/bb-royal-organic-sona-masoori-raw-rice-2x5-kg/,25.744680851063826
4134,55,1850.0,1238.0,https://www.bigbasket.com/media/uploads/p/l/1208913_1-bb-royal-organic-sona-masoori-raw-rice.jpg,2.0,6,243,https://www.bigbasket.com/pd/1208913/bb-royal-organic-sona-masoori-raw-rice-2x10-kg/,33.08108108108108
4135,55,190.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40091134_12-bb-royal-organic-sona-masoori-raw-rice.jpg,2.0,6,243,https://www.bigbasket.com/pd/40091134/bb-royal-organic-sona-masoori-raw-rice-2-kg/,21.578947368421055
4948,55,120.0,90.0,https://www.bigbasket.com/media/uploads/p/l/40018896_3-bb-royal-rice-dosa.jpg,2.0,6,277,https://www.bigbasket.com/pd/40018896/bb-royal-rice-dosa-2-kg-pouch/,25.0
4948,55,300.0,210.0,https://www.bigbasket.com/media/uploads/p/l/10000409_14-bb-royal-rice-dosa.jpg,5.0,6,277,https://www.bigbasket.com/pd/10000409/bb-royal-rice-dosa-5-kg-pouch/,30.0
4948,55,60.0,45.0,https://www.bigbasket.com/media/uploads/p/l/10000449_13-bb-royal-rice-dosa.jpg,1.0,6,277,https://www.bigbasket.com/pd/10000449/bb-royal-rice-dosa-1-kg-pouch/,25.0
5499,274,14.29,8.5,https://www.bigbasket.com/media/uploads/p/l/20000981_6-fresho-spring-onion-with-roots.jpg,100.0,7,197,https://www.bigbasket.com/pd/20000981/fresho-spring-onion-with-roots-100-g/,40.517844646606015
2829,55,120.0,78.0,https://www.bigbasket.com/media/uploads/p/l/20000401_7-bb-royal-idli-sooji.jpg,2.0,6,296,https://www.bigbasket.com/pd/20000401/bb-royal-idli-sooji-2-kg-pouch/,35.0
2835,55,30.0,22.0,https://www.bigbasket.com/media/uploads/p/l/20000524_6-bb-royal-idli-soojirava.jpg,500.0,6,296,https://www.bigbasket.com/pd/20000524/bb-royal-idli-soojirava-500-g-pouch/,26.666666666666668
2835,55,60.0,41.0,https://www.bigbasket.com/media/uploads/p/l/20000525_4-bb-royal-idli-soojirava.jpg,1.0,6,296,https://www.bigbasket.com/pd/20000525/bb-royal-idli-soojirava-1-kg-pouch/,31.666666666666664
678,274,140.26,73.5,https://www.bigbasket.com/media/uploads/p/l/10000036_20-fresho-beans-broad.jpg,1.0,7,34,https://www.bigbasket.com/pd/10000036/fresho-beans-broad-1-kg/,47.59731926422358
678,274,35.06,18.5,https://www.bigbasket.com/media/uploads/p/l/10000037_20-fresho-beans-broad.jpg,250.0,7,34,https://www.bigbasket.com/pd/10000037/fresho-beans-broad-250-g/,47.23331431831147
678,274,70.13,37.0,https://www.bigbasket.com/media/uploads/p/l/10000038_17-fresho-beans-broad.jpg,500.0,7,34,https://www.bigbasket.com/pd/10000038/fresho-beans-broad-500-g/,47.24083844289177
3313,294,1299.0,1234.0,https://www.bigbasket.com/media/uploads/p/l/263494_9-gillette-mach3-manual-shaving-razor-blades-cartridge.jpg,12.0,2,291,https://www.bigbasket.com/pd/263494/gillette-mach3-manual-shaving-razor-blades-cartridge-12-pcs/,5.003849114703618
3313,294,899.0,854.05,https://www.bigbasket.com/media/uploads/p/l/261322_9-gillette-mach3-manual-shaving-razor-blades-cartridge.jpg,8.0,2,291,https://www.bigbasket.com/pd/261322/gillette-mach3-manual-shaving-razor-blades-cartridge-8-pcs/,5.000000000000005
3312,294,1560.0,1152.17,https://www.bigbasket.com/media/uploads/p/l/1214187_1-gillette-mach-3-shaving-blades.jpg,2.0,2,291,https://www.bigbasket.com/pd/1214187/gillette-mach-3-shaving-blades-2x6-pcs/,26.142948717948713
3313,294,260.0,216.5,https://www.bigbasket.com/media/uploads/p/l/189203_7-gillette-mach3-manual-shaving-razor-blades-cartridge.jpg,2.0,2,291,https://www.bigbasket.com/pd/189203/gillette-mach3-manual-shaving-razor-blades-cartridge-2-pcs/,16.73076923076923
3311,294,499.0,415.0,https://www.bigbasket.com/media/uploads/p/l/189204_13-gillette-mach-3-razorrefill-with-comfort-gel-bar-micro-fin-indicator-lubrication-strip.jpg,4.0,2,291,https://www.bigbasket.com/pd/189204/gillette-mach-3-razorrefill-with-comfort-gel-bar-micro-fin-indicator-lubrication-strip-4-pcs/,16.83366733466934
3309,294,1840.0,1472.0,https://www.bigbasket.com/media/uploads/p/l/40178581_9-gillette-mach-3-bladed-shaving-cartridgesrazor-with-lubrication-strip-protects-skin.jpg,16.0,2,291,https://www.bigbasket.com/pd/40178581/gillette-mach-3-bladed-shaving-cartridgesrazor-with-lubrication-strip-protects-skin-16-pcs/,20.0
3309,294,1260.0,907.2,https://www.bigbasket.com/media/uploads/p/l/40178580_11-gillette-mach-3-bladed-shaving-cartridgesrazor-with-lubrication-strip-protects-skin.jpg,10.0,2,291,https://www.bigbasket.com/pd/40178580/gillette-mach-3-bladed-shaving-cartridgesrazor-with-lubrication-strip-protects-skin-10-pcs/,27.999999999999996
3309,294,780.0,610.0,https://www.bigbasket.com/media/uploads/p/l/40178579_9-gillette-mach-3-bladed-shaving-cartridgesrazor-with-lubrication-strip-protects-skin.jpg,6.0,2,291,https://www.bigbasket.com/pd/40178579/gillette-mach-3-bladed-shaving-cartridgesrazor-with-lubrication-strip-protects-skin-6-pcs/,21.794871794871796
1155,54,150.0,93.0,https://www.bigbasket.com/media/uploads/p/l/20000432_15-bb-popular-channa-dal.jpg,1.0,6,320,https://www.bigbasket.com/pd/20000432/bb-popular-channa-dal-1-kg-pouch/,38.0
1155,54,75.0,48.0,https://www.bigbasket.com/media/uploads/p/l/20000540_8-bb-popular-channa-dal.jpg,500.0,6,320,https://www.bigbasket.com/pd/20000540/bb-popular-channa-dal-500-g-pouch/,36.0
1155,54,300.0,182.0,https://www.bigbasket.com/media/uploads/p/l/40042839_7-bb-popular-channa-dal.jpg,2.0,6,320,https://www.bigbasket.com/pd/40042839/bb-popular-channa-dal-2-kg-pouch/,39.33333333333333
4979,55,40.0,29.0,https://www.bigbasket.com/media/uploads/p/l/40018193_5-bb-royal-roasted-soojirava.jpg,500.0,6,296,https://www.bigbasket.com/pd/40018193/bb-royal-roasted-soojirava-500-g-pouch/,27.500000000000004
4979,55,80.0,55.0,https://www.bigbasket.com/media/uploads/p/l/40064889_3-bb-royal-roasted-soojirava.jpg,1.0,6,296,https://www.bigbasket.com/pd/40064889/bb-royal-roasted-soojirava-1-kg-0/,31.25
2928,792,335.0,201.0,https://www.bigbasket.com/media/uploads/p/l/40118800_20-vaseline-intensive-care-deep-moisture-body-lotion.jpg,400.0,2,37,https://www.bigbasket.com/pd/40118800/vaseline-intensive-care-deep-moisture-body-lotion-400-ml/,40.0
2929,792,37.0,27.75,https://www.bigbasket.com/media/uploads/p/l/40019036_2-vaseline-intensive-care-deep-restore-body-lotion.jpg,40.0,2,37,https://www.bigbasket.com/pd/40019036/vaseline-intensive-care-deep-restore-body-lotion-40-ml/,25.0
6060,792,10.0,9.6,https://www.bigbasket.com/media/uploads/p/l/40019045_8-vaseline-intensive-care-deep-restore-body-lotion.jpg,20.0,2,37,https://www.bigbasket.com/pd/40019045/vaseline-intensive-care-deep-restore-body-lotion-20-ml/,4.0000000000000036
3759,743,40.0,32.0,https://www.bigbasket.com/media/uploads/p/l/40196817_3-tasties-nacho-chips-cheese.jpg,60.0,8,225,https://www.bigbasket.com/pd/40196817/tasties-nacho-chips-cheese-60-g/,20.0
3759,743,90.0,65.0,https://www.bigbasket.com/media/uploads/p/l/40196818_4-tasties-nacho-chips-cheese.jpg,150.0,8,225,https://www.bigbasket.com/pd/40196818/tasties-nacho-chips-cheese-150-g/,27.77777777777778
3759,743,180.0,125.0,https://www.bigbasket.com/media/uploads/p/l/1212653_2-tasties-nacho-chips-cheese.jpg,2.0,8,225,https://www.bigbasket.com/pd/1212653/tasties-nacho-chips-cheese-2x150-g/,30.555555555555557
