ProductName,Brand,Price,DiscountPrice,Quantity,Category,SubCategory,DiscountPercentage
2960,285,399.0,249.0,300.0,9,147,37.594
4368,639,1800.0,1170.0,100.0,2,39,35.0
846,300,775.0,503.75,125.0,2,37,35.0
6344,657,499.0,299.0,345.0,9,147,40.0802
1868,830,395.0,249.0,1.0,4,103,36.962
3209,762,379.0,249.0,1.0,2,204,34.3008
1917,326,185.0,95.0,500.0,8,254,48.6486
1917,326,370.0,190.0,2.0,8,254,48.6486
5396,306,169.0,119.0,125.0,8,166,29.5858
2049,200,7195.0,3165.8,5.0,8,116,56.0
2049,200,3045.0,1309.35,2.0,8,116,57.0
2049,200,845.0,388.7,500.0,8,272,54.0
2049,200,1595.0,701.8,1.0,8,272,56.0
3616,797,120.0,72.0,1.0,2,319,40.0
4553,510,699.0,419.4,10.0,2,120,40.0
5770,539,2750.0,1499.0,1.0,9,187,45.4909
3127,330,2000.0,1400.0,60.0,2,304,30.0
3828,408,449.0,269.4,500.0,2,294,40.0
3271,20,137.0,89.05,100.0,2,111,35.0
2720,68,162.0,113.4,250.0,2,111,30.0
4841,245,325.0,243.75,200.0,8,102,25.0
5904,245,325.0,243.75,200.0,8,102,25.0
6280,353,595.0,360.0,100.0,2,122,39.4958
6281,353,450.0,315.0,100.0,2,122,30.0
332,319,399.0,399.0,1.0,9,22,0.0
2517,319,379.0,379.0,1.0,9,22,0.0
331,319,399.0,399.0,1.0,9,22,0.0
308,319,969.0,969.0,2.0,9,22,0.0
3942,319,599.0,599.0,1.0,9,22,0.0
2685,199,895.0,268.5,1.0,9,261,70.0
2684,199,895.0,241.65,1.0,9,261,73.0
3514,433,529.0,349.0,1.0,4,216,34.0265
2152,72,700.0,490.0,10.0,2,204,30.0
362,627,290.0,217.5,500.0,10,312,25.0
3449,662,149.0,99.0,250.0,9,73,33.557
3448,662,259.0,179.0,1.0,9,73,30.888
1922,811,175.0,131.25,400.0,8,254,25.0
1918,811,175.0,131.25,400.0,8,254,25.0
6352,559,105.0,78.75,75.0,10,75,25.0
4320,559,105.0,78.75,75.0,10,75,25.0
2012,581,440.0,297.0,7.0,2,71,32.5
6038,769,289.0,202.3,1.0,2,321,30.0
6039,769,329.0,230.3,1.0,2,321,30.0
572,176,529.0,349.0,1.0,9,73,34.0265
1075,122,547.0,399.0,1.0,9,53,27.0567
2461,122,365.0,249.0,1.0,9,147,31.7808
2436,122,365.0,249.0,1.0,9,147,31.7808
1039,140,759.0,549.0,120.0,9,85,27.668
494,96,1999.0,1499.25,5.0,4,315,25.0
442,96,2375.0,1781.25,5.0,4,94,25.0
5180,96,2499.0,1874.25,5.0,4,94,25.0
1518,96,599.0,383.36,500.0,4,94,36.0
4238,108,945.0,567.0,4.0,2,201,40.0
2794,709,725.0,362.5,30.0,2,117,50.0
3969,263,595.0,416.5,200.0,2,290,30.0
6179,263,645.0,483.75,25.0,2,117,25.0
1713,263,385.0,269.5,50.0,2,38,30.0
2892,742,140.0,105.0,500.0,3,305,25.0
2050,554,1750.0,735.0,1.0,6,233,58.0
2785,701,300.0,225.0,150.0,2,31,25.0
5880,248,299.0,169.0,1.0,9,193,43.4783
4439,344,1175.0,599.25,60.0,2,304,49.0
2136,37,1550.0,1162.5,225.0,2,122,25.0
6299,586,469.0,349.0,180.0,9,262,25.5864
1139,52,399.0,299.0,180.0,9,85,25.0627
262,372,250.0,175.0,380.0,2,122,30.0
6263,372,250.0,175.0,380.0,2,122,30.0
1797,372,250.0,175.0,380.0,2,122,30.0
4267,282,595.0,446.25,1.0,9,258,25.0
3630,10,350.0,262.5,420.0,10,220,25.0
4551,607,445.0,249.0,1.0,4,29,44.0449
2704,762,459.0,279.0,1.0,2,319,39.2157
3537,693,198.0,158.4,40.0,3,59,20.0
295,645,639.0,269.0,500.0,9,22,57.903
2608,762,649.0,399.0,1.0,2,319,38.5208
6466,407,32.0,24.0,1.0,2,289,25.0
4077,122,899.0,529.0,5.0,9,96,41.1568
1975,607,219.0,129.0,2.0,9,274,41.0959
1976,607,219.0,129.0,2.0,9,274,41.0959
1549,187,1999.0,799.0,1.0,9,80,60.03
3456,203,349.0,349.0,140.0,9,260,0.0
639,204,199.0,149.25,50.0,9,260,25.0
6065,771,745.0,399.0,1.0,9,187,46.443
5550,405,2190.0,999.0,1.0,9,80,54.3836
1496,405,1490.0,699.0,1.0,9,299,53.0872
1144,546,330.0,247.5,500.0,6,146,25.0
503,182,240.0,180.0,450.0,2,11,25.0
735,685,50.0,30.0,90.0,4,2,40.0
545,685,35.0,21.0,85.0,4,2,40.0
1635,429,249.0,161.85,100.0,2,121,35.0
203,356,249.0,186.75,100.0,2,122,25.0
2342,362,282.0,179.0,1.0,9,261,36.5248
2343,362,282.0,199.0,1.0,9,261,29.4326
2080,626,750.0,637.5,4.0,2,120,15.0
5747,800,899.0,499.0,2.0,9,74,44.4939
5762,800,949.0,499.0,1.0,9,187,47.4183
1659,206,90.0,67.5,80.0,2,290,25.0
1659,206,199.0,159.2,180.0,2,290,20.0
2269,339,195.0,146.25,100.0,0,210,25.0
584,375,125.0,93.75,3.0,0,14,25.0
2591,295,720.0,540.0,30.0,2,120,25.0
1007,319,629.0,629.0,3.0,9,23,0.0
334,319,399.0,399.0,1.0,9,23,0.0
311,319,349.0,349.0,1.0,9,23,0.0
2262,319,299.0,299.0,1.0,9,23,0.0
3,319,439.0,439.0,1.0,9,23,0.0
4560,215,40.0,30.0,35.0,8,225,25.0
2464,824,276.0,248.4,12.0,2,291,10.0
3585,326,159.0,119.0,270.0,8,311,25.1572
5994,326,189.0,119.0,250.0,8,282,37.037
1084,592,195.0,146.25,50.0,9,260,25.0
1079,834,1200.0,900.0,10.0,9,257,25.0
3952,79,2485.0,1599.0,3.0,9,79,35.6539
3938,79,2025.0,1299.0,2.0,9,79,35.8519
6224,79,4295.0,1999.0,4.0,9,79,53.4575
5400,777,150.0,105.0,300.0,10,283,30.0
2955,266,250.0,187.5,100.0,8,169,25.0
1128,760,150.0,99.0,220.0,9,85,34.0
4996,423,2000.0,1000.0,100.0,2,256,50.0
3163,423,2200.0,1100.0,100.0,2,256,50.0
5253,46,265.0,185.5,154.0,2,212,30.0
1938,442,849.0,551.85,100.0,2,107,35.0
364,182,399.0,359.1,1.0,2,159,10.0
365,182,261.0,156.6,600.0,2,159,40.0
6353,326,395.0,209.0,100.0,8,76,47.0886
4419,436,229.0,159.0,100.0,8,203,30.5677
2197,220,90.0,67.5,150.0,10,229,25.0
1835,550,267.0,59.0,24.0,2,123,77.9026
1299,111,290.0,188.5,972.0,10,82,35.0
1752,318,495.0,297.0,200.0,2,212,40.0
6212,442,2500.0,1625.0,100.0,2,39,35.0
4941,54,65.0,51.0,1.0,6,40,21.5385
4941,54,1625.0,1170.0,25.0,6,40,28.0
4941,54,650.0,500.0,10.0,6,40,23.0769
4941,54,325.0,250.0,5.0,6,40,23.0769
880,55,70.0,55.0,1.0,6,40,21.4286
880,55,700.0,499.0,10.0,6,40,28.7143
880,55,350.0,254.0,5.0,6,40,27.4286
880,55,1750.0,1200.0,25.0,6,40,31.4286
5584,51,349.0,209.4,6.0,9,90,40.0
5697,51,209.0,125.4,2.0,9,90,40.0
5681,51,219.0,131.4,6.0,9,90,40.0
5696,51,199.0,119.4,2.0,9,90,40.0
5682,51,219.0,131.4,6.0,9,90,40.0
5592,51,219.0,131.4,6.0,9,90,40.0
5583,51,279.0,167.4,6.0,9,90,40.0
5675,51,149.0,89.4,1.0,9,300,40.0
5673,51,179.0,107.4,1.0,9,300,40.0
5561,51,149.0,89.4,1.0,9,300,40.0
5559,51,199.0,119.4,1.0,9,300,40.0
5565,51,149.0,89.4,1.0,9,300,40.0
5564,51,199.0,119.4,1.0,9,300,40.0
5717,51,149.0,89.4,1.0,9,300,40.0
5715,51,199.0,119.4,1.0,9,300,40.0
5665,51,159.0,95.4,1.0,9,300,40.0
5664,51,125.0,75.0,1.0,9,300,40.0
5563,51,125.0,75.0,1.0,9,300,40.0
5562,51,159.0,95.4,1.0,9,300,40.0
5674,51,125.0,75.0,1.0,9,300,40.0
5672,51,159.0,95.4,1.0,9,300,40.0
5560,51,125.0,75.0,1.0,9,300,40.0
5558,51,159.0,95.4,1.0,9,300,40.0
5714,51,159.0,95.4,1.0,9,300,40.0
5716,51,125.0,75.0,1.0,9,300,40.0
2069,186,550.0,357.5,1.0,2,118,35.0
2672,797,105.0,63.0,1.0,2,319,40.0
3615,797,110.0,66.0,1.0,2,319,40.0
2212,797,275.0,165.0,1.0,2,319,40.0
2213,797,325.0,195.0,1.0,2,319,40.0
2215,797,399.0,239.4,1.0,2,319,40.0
2214,797,350.0,210.0,1.0,2,319,40.0
5038,797,385.0,231.0,1.0,2,319,40.0
5040,797,350.0,210.0,1.0,2,319,40.0
3540,797,250.0,150.0,1.0,2,319,40.0
2789,797,875.0,525.0,1.0,2,319,40.0
2787,797,649.0,389.4,1.0,2,319,40.0
4920,797,260.0,169.0,1.0,2,204,35.0
1048,17,4600.0,3450.0,50.0,2,106,25.0
301,645,477.0,269.0,1.0,9,22,43.6059
5606,148,267.0,199.0,630.0,9,262,25.4682
2597,797,125.0,75.0,1.0,2,319,40.0
1820,523,199.0,149.25,500.0,4,99,25.0
5372,312,850.0,637.5,1.0,9,257,25.0
2740,701,800.0,520.0,250.0,2,122,35.0
5621,51,459.0,299.0,550.0,9,41,34.8584
5620,51,979.0,499.0,1.0,9,80,49.0296
3646,176,159.0,99.0,100.0,9,23,37.7358
4660,176,159.0,99.0,100.0,9,23,37.7358
4423,176,159.0,99.0,100.0,9,23,37.7358
3642,176,159.0,99.0,100.0,9,23,37.7358
5802,176,129.0,79.0,50.0,9,23,38.7597
3640,176,129.0,79.0,50.0,9,23,38.7597
4766,176,129.0,79.0,50.0,9,23,38.7597
3641,176,129.0,79.0,50.0,9,23,38.7597
3647,176,129.0,79.0,50.0,9,23,38.7597
4428,176,129.0,79.0,50.0,9,23,38.7597
4424,176,129.0,79.0,50.0,9,23,38.7597
1604,176,109.0,79.0,25.0,9,23,27.5229
1602,176,119.0,79.0,25.0,9,23,33.6134
1603,176,119.0,79.0,25.0,9,23,33.6134
1606,176,119.0,79.0,25.0,9,23,33.6134
1605,176,119.0,79.0,25.0,9,23,33.6134
1607,176,119.0,79.0,25.0,9,23,33.6134
4260,282,495.0,371.25,1.0,9,258,25.0
4261,282,765.0,497.25,1.0,9,258,35.0
4263,282,730.0,547.5,1.0,9,258,25.0
4264,282,730.0,547.5,1.0,9,258,25.0
4265,282,730.0,547.5,1.0,9,258,25.0
1996,307,175.0,131.25,125.0,9,260,25.0
1996,307,520.0,390.0,500.0,9,260,25.0
4799,104,75.0,56.25,200.0,8,130,25.0
6085,39,169.0,126.75,100.0,6,241,25.0
611,698,145.0,101.5,100.0,0,13,30.0
2249,406,679.0,479.0,6.0,9,266,29.4551
2366,406,799.0,599.0,3.0,9,141,25.0313
6315,452,630.0,449.0,340.0,9,147,28.7302
3160,526,800.0,424.0,60.0,2,11,47.0
6325,808,99.0,74.25,150.0,9,260,25.0
3674,547,499.0,374.25,300.0,8,102,25.0
589,438,378.0,192.78,2.0,0,18,49.0
3248,51,429.0,214.5,500.0,9,147,50.0
4854,624,360.0,234.0,100.0,2,106,35.0
4937,624,560.0,364.0,2.0,2,106,35.0
2045,624,799.0,519.35,2.0,2,106,35.0
5819,624,799.0,519.35,2.0,2,106,35.0
5144,624,799.0,519.35,2.0,2,106,35.0
4855,624,560.0,364.0,2.0,2,106,35.0
3988,718,149.0,149.0,250.0,10,62,0.0
3988,718,20.0,20.0,40.0,10,62,0.0
5881,364,189.0,129.0,500.0,9,73,31.746
5881,364,342.0,229.0,1.0,9,73,33.0409
1077,815,399.0,295.26,200.0,2,159,26.0
2355,607,589.0,329.0,3.0,9,73,44.1426
2967,607,709.0,399.0,10.0,4,104,43.7236
5519,148,582.0,399.0,325.0,9,41,31.4433
6230,598,95.0,69.0,1.0,9,193,27.3684
3736,510,1195.0,836.5,15.0,2,117,30.0
3737,510,995.0,696.5,50.0,2,122,30.0
3744,510,645.0,451.5,10.0,2,118,30.0
3741,510,599.0,419.3,5.0,2,120,30.0
3746,510,699.0,489.3,1.0,2,201,30.0
5341,561,795.0,556.5,50.0,2,122,30.0
11,526,3000.0,2250.0,1.0,2,304,25.0
16,526,3000.0,1680.0,1.0,2,304,44.0
3927,686,110.0,71.5,250.0,4,2,35.0
3928,686,110.0,77.0,250.0,4,2,30.0
3929,686,65.0,39.0,18.0,4,2,40.0
3955,535,4485.0,1499.0,1.0,9,187,66.5775
322,535,2275.0,699.0,1.0,9,308,69.2747
326,535,2945.0,899.0,1.0,9,308,69.4737
303,535,2495.0,749.0,1.0,9,308,69.98
4513,535,2015.0,699.0,1.0,9,187,65.3102
1020,175,900.0,675.0,450.0,8,279,25.0
5534,774,699.0,499.0,500.0,9,299,28.6123
1021,617,425.0,361.25,150.0,2,39,15.0
6226,633,1190.0,719.0,60.0,2,304,39.5798
1015,115,695.0,549.0,120.0,2,304,21.0072
1014,115,425.0,299.0,60.0,2,304,29.6471
3118,115,995.0,799.0,120.0,2,304,19.6985
3118,115,650.0,474.0,60.0,2,304,27.0769
3119,115,1150.0,644.0,500.0,2,304,44.0
1430,115,1100.0,774.0,60.0,2,304,29.6364
1431,115,1750.0,1150.0,60.0,2,304,34.2857
6276,115,575.0,350.0,50.0,2,304,39.1304
1189,115,675.0,499.0,100.0,2,304,26.0741
2196,115,995.0,644.0,60.0,2,304,35.2764
6089,115,1095.0,699.0,90.0,2,304,36.1644
3766,762,639.0,399.0,1.0,2,226,37.5587
3768,762,329.0,199.0,1.0,2,226,39.5137
2068,762,679.0,449.0,1.0,2,204,33.8733
591,762,899.0,599.0,2.0,2,319,33.3704
3944,599,1505.0,999.0,1.0,9,187,33.6213
3945,599,1295.0,879.0,1.0,9,187,32.1236
3957,599,1725.0,1099.0,1.0,9,187,36.2899
5662,599,3295.0,2199.0,2.0,9,270,33.2625
2229,616,2999.0,1949.35,5.0,4,129,35.0
2229,616,499.0,324.35,750.0,4,129,35.0
1817,616,499.0,324.35,750.0,4,98,35.0
2114,295,390.0,253.5,12.0,2,120,35.0
2591,295,720.0,504.0,30.0,2,120,30.0
3437,295,425.0,276.25,3.0,2,201,35.0
4692,295,425.0,233.75,3.0,2,201,45.0
5,295,1030.0,772.5,1.0,2,120,25.0
1519,641,269.0,134.5,25.0,2,290,50.0
3204,38,495.0,371.25,50.0,2,122,25.0
1276,281,250.0,175.0,8.0,2,200,30.0
836,281,525.0,341.25,100.0,2,122,35.0
2798,281,450.0,292.5,100.0,2,122,35.0
264,446,285.0,213.75,250.0,2,37,25.0
2423,247,499.0,299.4,8.0,2,118,40.0
2383,108,325.0,227.5,10.0,2,226,30.0
5476,276,99.0,69.0,100.0,1,43,30.303
2367,276,99.0,69.0,100.0,1,43,30.303
4205,358,149.0,99.0,150.0,2,304,33.557
4215,358,149.0,99.0,75.0,2,304,33.557
4150,358,199.0,129.0,100.0,2,304,35.1759
4148,358,199.0,129.0,100.0,2,304,35.1759
1977,436,999.0,729.0,10.0,8,203,27.027
6107,276,199.0,119.0,4.0,8,203,40.201
6107,276,699.0,425.0,15.0,8,203,39.1989
1624,762,309.0,229.0,1.0,2,226,25.89
3104,522,1095.0,602.25,100.0,2,304,45.0
3534,522,1125.0,697.5,120.0,2,304,38.0
1147,362,972.0,649.0,6.0,9,85,33.2305
2209,666,1999.0,1499.25,420.0,8,165,25.0
2752,666,1999.0,1499.25,420.0,8,165,25.0
2751,666,1599.0,1199.25,420.0,8,165,25.0
2753,666,1599.0,1199.25,420.0,8,165,25.0
4159,481,245.0,183.75,200.0,6,238,25.0
4238,108,945.0,567.0,4.0,2,201,40.0
6105,607,625.0,349.0,1.0,4,29,44.16
5635,710,999.0,749.0,4.0,9,298,25.025
2354,607,589.0,329.0,3.0,9,73,44.1426
2899,467,109.0,81.75,180.0,10,44,25.0
2898,467,109.0,81.75,180.0,10,44,25.0
1384,176,769.0,499.0,40.0,4,195,35.1105
2878,176,579.0,399.0,650.0,9,330,31.0881
3056,362,482.0,279.0,1.0,9,261,42.1162
1394,152,249.0,181.77,9.0,2,226,27.0
4003,255,1130.0,847.5,1.0,9,258,25.0
1003,176,299.0,122.59,3.0,9,24,59.0
5394,306,219.0,149.0,125.0,8,166,31.9635
4969,306,149.0,99.0,150.0,8,166,33.557
4965,306,149.0,99.0,150.0,8,166,33.557
4964,306,129.0,89.0,150.0,8,166,31.0078
4966,306,109.0,79.0,100.0,8,166,27.5229
4968,306,109.0,79.0,100.0,8,166,27.5229
4981,306,109.0,79.0,100.0,8,166,27.5229
2333,761,295.0,295.0,8.0,10,75,0.0
4562,612,269.0,201.75,149.0,8,225,25.0
4564,612,269.0,201.75,158.0,8,225,25.0
1353,436,229.0,159.0,100.0,8,203,30.5677
1340,436,229.0,159.0,100.0,8,203,30.5677
6481,339,249.0,186.75,20.0,2,122,25.0
6481,339,499.0,409.0,50.0,2,122,18.0361
1799,252,78.0,54.6,30.0,2,122,30.0
502,748,800.0,480.0,200.0,8,152,40.0
383,479,750.0,487.5,250.0,2,157,35.0
1085,669,2450.0,2425.5,50.0,2,107,1.0
4381,754,119.0,89.25,100.0,1,42,25.0
382,133,478.0,334.6,650.0,2,290,30.0
3064,248,549.0,379.0,1.0,9,193,30.9654
39,628,999.0,439.45,500.0,8,272,56.011
39,628,289.0,216.75,175.0,8,272,25.0
39,628,185.0,138.75,100.0,8,272,25.0
2052,628,1049.0,449.0,500.0,8,116,57.1973
1941,737,299.0,224.25,37.0,8,152,25.0
1150,737,299.0,230.23,37.0,8,152,23.0
3131,599,645.0,229.0,1.0,9,48,64.4961
6222,615,1199.0,1199.0,30.0,2,304,0.0
1530,777,160.0,80.0,500.0,10,75,50.0
1945,417,1299.0,649.5,100.0,2,106,50.0
4915,687,599.0,449.25,1.0,2,160,25.0
125,420,180.0,120.6,6.0,2,226,33.0
6414,835,1900.0,1881.0,50.0,2,107,1.0
6414,835,1100.0,1089.0,30.0,2,107,1.0
5523,148,1022.0,699.0,1.0,9,262,31.6047
5428,611,352.0,229.0,1.0,9,53,34.9432
2826,176,110.0,45.1,1.0,9,23,59.0
2825,176,170.0,69.7,1.0,9,23,59.0
1386,176,599.0,299.0,1.0,4,195,50.0835
273,702,399.0,199.5,300.0,2,122,50.0
5792,702,499.0,249.5,250.0,2,37,50.0
5202,702,499.0,249.5,250.0,2,37,50.0
3602,702,499.0,249.5,250.0,2,37,50.0
1405,702,499.0,249.5,250.0,2,37,50.0
179,702,399.0,199.5,100.0,2,122,50.0
460,702,399.0,199.5,100.0,2,122,50.0
1415,702,399.0,199.5,100.0,2,122,50.0
2559,702,399.0,199.5,100.0,2,122,50.0
4947,702,399.0,199.5,100.0,2,122,50.0
5008,702,399.0,199.5,100.0,2,122,50.0
6132,702,399.0,199.5,100.0,2,122,50.0
1412,702,399.0,199.5,300.0,2,37,50.0
1396,702,399.0,199.5,300.0,2,37,50.0
3065,702,399.0,199.5,300.0,2,37,50.0
1435,702,399.0,199.5,300.0,2,37,50.0
5005,702,399.0,199.5,300.0,2,37,50.0
1783,702,499.0,249.5,125.0,2,122,50.0
6262,702,499.0,249.5,125.0,2,122,50.0
6408,702,499.0,249.5,125.0,2,122,50.0
4840,702,499.0,249.5,125.0,2,122,50.0
2557,702,499.0,249.5,125.0,2,122,50.0
1956,21,1190.0,773.5,100.0,2,107,35.0
1953,21,990.0,693.0,100.0,2,107,30.0
1954,21,990.0,643.5,100.0,2,107,35.0
1952,270,799.0,479.4,100.0,2,107,40.0
1955,270,799.0,479.4,100.0,2,107,40.0
3888,663,299.0,209.3,100.0,2,122,30.0
1642,663,299.0,209.3,100.0,2,122,30.0
2581,122,249.0,179.0,920.0,9,330,28.1124
4239,485,270.0,199.0,1000.0,9,330,26.2963
4240,485,270.0,199.0,1000.0,9,330,26.2963
4257,485,270.0,199.0,1.0,9,330,26.2963
2273,265,320.0,149.0,1.0,9,330,53.4375
1355,369,655.0,429.0,750.0,9,73,34.5038
1587,369,475.0,299.0,500.0,9,73,37.0526
5294,248,599.0,429.0,4.0,9,23,28.3806
3931,248,199.0,129.0,1.0,9,193,35.1759
2225,23,800.0,800.0,60.0,2,304,0.0
2052,699,5995.0,4196.5,5.0,8,116,30.0
2052,699,745.0,521.5,500.0,8,116,30.0
2049,699,1110.0,777.0,1.0,8,272,30.0
612,598,195.0,117.0,200.0,0,17,40.0
3879,13,275.0,184.25,1.0,6,236,33.0
2545,664,120.0,90.0,500.0,6,320,25.0
3979,206,435.0,304.5,400.0,2,37,30.0
3978,206,105.0,100.8,100.0,2,37,4.0
941,41,913.0,579.0,1.0,9,53,36.5827
4049,41,509.0,329.0,1.0,9,53,35.3635
4050,41,509.0,329.0,1.0,9,53,35.3635
3925,748,425.0,255.0,50.0,3,154,40.0
3924,748,750.0,450.0,2.0,3,309,40.0
1853,155,375.0,281.25,2.0,9,260,25.0
6303,510,249.0,186.75,11.0,2,226,25.0
5117,64,240.0,240.0,6.0,2,11,0.0
5118,64,460.0,460.0,12.0,2,11,0.0
5116,64,1110.0,1110.0,30.0,2,11,0.0
5243,64,80.0,80.0,40.0,2,11,0.0
6261,709,399.0,303.24,100.0,2,122,24.0
4959,564,335.0,254.6,100.0,2,122,24.0
3892,564,499.0,379.24,100.0,2,122,24.0
135,709,1499.0,1139.24,20.0,2,122,24.0
136,709,1499.0,1139.24,20.0,2,122,24.0
2522,604,450.0,270.0,75.0,2,122,40.0
3159,186,695.0,486.5,13.0,2,120,30.0
3275,186,750.0,562.5,13.0,2,118,25.0
6235,186,695.0,521.25,1.0,2,118,25.0
161,186,1095.0,821.25,8.0,2,201,25.0
71,186,795.0,596.25,1.0,2,118,25.0
2846,207,999.0,749.25,100.0,2,304,25.0
2251,186,895.0,447.5,4.0,2,201,50.0
478,164,299.0,224.25,250.0,2,122,25.0
477,164,225.0,168.75,150.0,2,122,25.0
5387,164,295.0,191.75,250.0,2,122,35.0
5141,369,600.0,399.0,750.0,9,73,33.5
5142,369,450.0,299.0,1.0,9,73,33.5556
1357,369,935.0,549.0,750.0,9,73,41.2834
1356,369,655.0,429.0,750.0,9,73,34.5038
4510,606,2100.0,2079.0,40.0,2,107,1.0
5972,69,460.0,345.0,100.0,2,122,25.0
2132,69,499.0,324.35,100.0,2,122,35.0
2571,69,999.0,699.3,155.0,2,122,30.0
2572,69,1099.0,769.3,155.0,2,122,30.0
2949,69,1199.0,899.25,170.0,2,122,25.0
5013,69,1299.0,909.3,170.0,2,122,30.0
3440,288,299.0,194.35,2.0,2,201,35.0
987,244,1499.0,749.5,100.0,2,106,50.0
988,244,1499.0,749.5,100.0,2,106,50.0
1425,243,175.0,131.25,500.0,8,151,25.0
1426,243,175.0,131.25,500.0,8,151,25.0
1427,243,175.0,131.25,500.0,8,151,25.0
1425,243,125.0,93.75,330.0,8,151,25.0
1426,243,125.0,93.75,330.0,8,151,25.0
1428,243,125.0,93.75,330.0,8,151,25.0
2510,786,399.0,299.25,100.0,3,113,25.0
1284,543,299.0,194.35,275.0,10,62,35.0
1285,543,299.0,194.35,275.0,10,62,35.0
1285,543,129.0,129.0,100.0,10,62,0.0
3532,536,185.0,120.25,100.0,2,122,35.0
3532,536,99.0,89.0,50.0,2,122,10.101
1582,190,175.0,126.0,340.0,8,63,28.0
5151,190,349.0,184.97,200.0,8,279,47.0
1973,727,399.0,279.0,20.0,8,165,30.0752
4942,727,199.0,139.0,120.0,8,221,30.1508
5272,176,179.0,129.0,1.0,9,23,27.933
3805,379,450.0,337.5,55.0,2,226,25.0
2498,544,399.0,199.5,300.0,2,122,50.0
3192,544,399.0,199.5,300.0,2,122,50.0
1567,411,999.0,499.0,2.0,9,191,50.05
1531,276,195.0,139.0,150.0,1,269,28.7179
1864,363,499.0,299.0,1.0,4,103,40.0802
5963,427,720.0,468.0,7.0,2,285,35.0
5963,427,520.0,338.0,7.0,2,285,35.0
5964,427,720.0,468.0,7.0,2,285,35.0
5964,427,520.0,338.0,7.0,2,285,35.0
5962,427,520.0,338.0,2.0,2,285,35.0
5961,427,399.0,259.35,3.0,2,285,35.0
3431,657,362.0,229.0,255.0,9,147,36.7403
3144,235,140.0,85.0,1.0,9,48,39.2857
5186,397,120.0,72.0,100.0,6,36,40.0
3015,397,120.0,72.0,100.0,6,36,40.0
2966,607,539.0,349.0,10.0,4,104,35.2505
4072,174,50.0,37.5,70.0,10,251,25.0
2533,174,50.0,37.5,70.0,10,251,25.0
3020,174,50.0,37.5,70.0,10,251,25.0
3557,174,40.0,30.0,70.0,10,251,25.0
4839,174,50.0,37.5,70.0,10,251,25.0
1867,830,395.0,249.0,1.0,4,103,36.962
3405,836,135.0,87.75,400.0,10,138,35.0
3405,836,245.0,245.0,800.0,10,138,0.0
2890,157,550.0,357.5,200.0,3,179,35.0
293,140,762.0,419.0,220.0,9,85,45.0131
4037,140,869.0,649.0,200.0,9,85,25.3165
233,162,245.0,149.0,2.0,9,147,39.1837
2975,162,245.0,149.0,2.0,9,147,39.1837
3167,162,445.0,329.0,1.0,9,147,26.0674
1314,822,175.0,99.0,1.0,9,147,43.4286
5968,780,139.0,79.0,250.0,9,73,43.1655
5431,780,220.0,129.0,450.0,9,73,41.3636
2488,467,129.0,90.3,200.0,3,189,30.0
4473,176,559.0,399.0,13.0,4,104,28.6225
3226,76,399.0,279.3,30.0,2,120,30.0
3226,76,399.0,279.3,30.0,2,120,30.0
3226,76,399.0,279.3,30.0,2,120,30.0
3226,76,399.0,279.3,30.0,2,120,30.0
3226,76,399.0,279.3,30.0,2,120,30.0
3225,76,399.0,279.3,0.0,2,120,30.0
1507,76,399.0,279.3,9.0,2,120,30.0
1507,76,399.0,279.3,9.0,2,120,30.0
1507,76,399.0,279.3,9.0,2,120,30.0
1507,76,399.0,279.3,9.0,2,120,30.0
3780,76,199.0,139.3,110.0,2,120,30.0
3780,76,199.0,139.3,110.0,2,120,30.0
3780,76,199.0,139.3,110.0,2,120,30.0
3822,58,349.0,247.79,1.0,1,91,29.0
551,789,125.0,87.5,100.0,2,122,30.0
618,326,159.0,119.0,450.0,8,33,25.1572
1814,251,299.0,194.35,450.0,4,98,35.0
6216,182,679.0,679.0,150.0,3,154,0.0
616,782,179.0,134.25,250.0,10,138,25.0
4057,330,800.0,560.0,60.0,2,304,30.0
1103,330,575.0,402.5,60.0,2,304,30.0
3303,330,600.0,348.0,100.0,2,304,42.0
1609,115,1250.0,850.0,90.0,2,304,32.0
1609,115,950.0,599.0,60.0,2,304,36.9474
4519,555,845.0,549.0,1.0,9,191,35.0296
5557,555,730.0,399.0,3.0,9,299,45.3425
5556,555,730.0,399.0,3.0,9,299,45.3425
5555,555,730.0,399.0,3.0,9,299,45.3425
5554,555,730.0,399.0,3.0,9,299,45.3425
5694,555,725.0,499.0,1.0,9,300,31.1724
4004,555,590.0,329.0,4.0,9,90,44.2373
5624,555,550.0,279.0,4.0,9,90,49.2727
2832,555,445.0,299.0,1.0,9,191,32.809
5528,555,395.0,269.0,2.0,9,299,31.8987
316,555,370.0,229.0,1.0,9,23,38.1081
1181,555,355.0,229.0,1.0,9,65,35.493
5685,555,335.0,229.0,1.0,9,191,31.6418
5661,555,335.0,229.0,1.0,9,191,31.6418
5538,555,315.0,229.0,650.0,9,299,27.3016
6048,555,300.0,199.0,1.0,9,191,33.6667
5605,555,290.0,199.0,1.0,9,262,31.3793
298,555,285.0,199.0,1.0,9,23,30.1754
5537,555,270.0,179.0,450.0,9,299,33.7037
297,555,265.0,169.0,1.0,9,23,36.2264
1182,555,250.0,169.0,1.0,9,65,32.4
2378,555,225.0,149.0,1.0,9,199,33.7778
5603,555,230.0,149.0,1.0,9,65,35.2174
